date,min,max,median,q1,q3,stdev,count
2021-10-24T00:00:00.000Z,0.53,3.67,1.3,0.97,1.87,0.675,147
2021-10-25T00:00:00.000Z,1.5,7.73,5.47,2.37,6,1.86,118
2021-10-26T00:00:00.000Z,0.9,13.97,7.6,2.47,11.52,4.282,237
2021-10-27T00:00:00.000Z,0.67,9,2.8,1.8,3.7,1.511,296
2021-10-28T00:00:00.000Z,0.8,8.75,3.03,1.92,4.18,1.595,458
2021-10-29T00:00:00.000Z,6.77,34.53,16.43,9,21.93,7.179,331
2021-10-30T00:00:00.000Z,14.23,36.83,27.77,22.83,31.27,4.859,332
2021-10-31T00:00:00.000Z,8.73,51,26.8,12,32.36,11.623,256
2021-11-01T00:00:00.000Z,9.33,33.77,20.87,14.2,25.1,6.031,249
2021-11-02T00:00:00.000Z,19.63,38.53,27.8,26.39,29.54,3.651,293
2021-11-03T00:00:00.000Z,1.7,33.72,21.67,13.47,27.33,9.035,367
2021-11-04T00:00:00.000Z,0.9,12.93,3.47,1.6,4.87,2.171,351
2021-11-05T00:00:00.000Z,0.6,5.57,1.4,1.17,2.06,0.727,339
2021-11-06T00:00:00.000Z,0.43,4.9,0.93,0.8,1.1,0.675,278
2021-11-07T00:00:00.000Z,0.2,3.07,0.73,0.6,0.99,0.359,400
2021-11-08T00:00:00.000Z,0.5,11.3,1.72,1.2,2.6,1.827,414
2021-11-09T00:00:00.000Z,1.8,12.77,3.51,2.45,5.92,2.974,160
2021-11-10T00:00:00.000Z,0.68,4.47,1.89,1.52,2.45,0.752,170
2021-11-11T00:00:00.000Z,0.33,3.83,1.93,1.4,2.23,0.667,302
2021-11-12T00:00:00.000Z,0.2,7.37,0.7,0.4,2.84,1.587,405
2021-11-13T00:00:00.000Z,0.7,11.6,2.02,1.53,2.5,1.044,363
2021-11-14T00:00:00.000Z,0.77,17.89,2.2,1.4,3.01,1.955,413
2021-11-15T00:00:00.000Z,0.7,3.87,1.57,1.23,2.1,0.593,383
2021-11-16T00:00:00.000Z,1.8,11.6,5.33,4.13,6.27,1.535,366
2021-11-17T00:00:00.000Z,1.53,6.7,3.07,2.6,3.9,0.955,178
2021-11-18T00:00:00.000Z,0.6,7.27,1.37,0.93,1.9,0.78,185
2021-11-19T00:00:00.000Z,0.2,6.2,1.9,1.5,3.2,1.463,181
2021-11-20T00:00:00.000Z,0.1,4.67,0.5,0.2,1.07,1.185,69
2021-11-21T00:00:00.000Z,0.3,1.77,0.7,0.5,0.9,0.284,223
2021-11-22T00:00:00.000Z,0.43,4.07,1.25,0.8,1.6,0.578,304
2021-11-23T00:00:00.000Z,0.3,3.2,0.7,0.53,1,0.532,199
2021-11-24T00:00:00.000Z,0.4,5.47,0.7,0.6,1.1,0.895,133
2021-11-25T00:00:00.000Z,0.87,7.4,1.4,1.23,1.9,1.448,102
2021-11-26T00:00:00.000Z,0.7,4.5,1.33,1.12,1.6,0.465,347
2021-11-27T00:00:00.000Z,0.5,2.83,1,0.8,1.27,0.319,242
2021-11-28T00:00:00.000Z,0.53,5.73,1.9,1,2.5,0.949,204
2021-11-29T00:00:00.000Z,0.83,4.43,1.8,1.53,2.29,0.544,377
2021-11-30T00:00:00.000Z,0.7,3.63,1.73,1.37,2.1,0.501,480
2021-12-01T00:00:00.000Z,0.7,30.8,2.29,1.8,2.83,2.567,468
2021-12-02T00:00:00.000Z,0.6,5.87,1.37,1.1,3.27,1.313,281
2021-12-03T00:00:00.000Z,1.8,4.5,2.52,2.33,2.83,0.472,93
2021-12-04T00:00:00.000Z,1.12,6.3,2.4,1.83,3.5,1.002,103
2021-12-05T00:00:00.000Z,0.7,3.2,1.5,1.27,1.7,0.397,280
2021-12-06T00:00:00.000Z,0.8,6.4,1.92,1.5,3.55,1.351,328
2021-12-07T00:00:00.000Z,2.29,10.73,4.5,3.6,6.55,1.723,325
2021-12-08T00:00:00.000Z,0.93,18.1,3.93,2.72,5.95,2.106,317
2021-12-09T00:00:00.000Z,1.2,18.73,2.1,1.9,2.57,1.516,464
2021-12-10T00:00:00.000Z,1.97,24.5,5.69,3.77,9.82,3.87,380
2021-12-11T00:00:00.000Z,0.8,21.9,4.13,1.73,13.93,6.551,443
2021-12-12T00:00:00.000Z,5.77,19.47,13.37,12.4,14.63,2.23,378
2021-12-13T00:00:00.000Z,1.2,9.77,6,4.3,6.77,1.693,243
2021-12-14T00:00:00.000Z,1.1,8.57,3.2,2.43,4.53,1.776,491
2021-12-15T00:00:00.000Z,0.5,8.57,2.57,1.8,3.3,1.127,551
2021-12-16T00:00:00.000Z,0.5,3.9,1.1,0.9,1.43,0.523,550
2021-12-17T00:00:00.000Z,0.3,7.2,1.8,1.03,2.7,1.289,543
2021-12-18T00:00:00.000Z,0.3,5.97,0.9,0.7,1.8,0.947,535
2021-12-19T00:00:00.000Z,0.3,2.9,0.7,0.5,0.87,0.292,546
2021-12-20T00:00:00.000Z,0.5,4,1.2,0.93,1.7,0.524,522
2021-12-21T00:00:00.000Z,0.6,9.97,2.06,1.4,3.65,1.632,553
2021-12-22T00:00:00.000Z,1.1,12.47,3.9,3.3,4.8,1.529,546
2021-12-23T00:00:00.000Z,0.77,6,2.2,1.7,2.9,0.886,531
2021-12-24T00:00:00.000Z,0.4,6.07,0.8,0.7,1.02,0.371,544
2021-12-25T00:00:00.000Z,0.43,2.9,1,0.77,1.43,0.447,531
2021-12-26T00:00:00.000Z,0.56,9.19,1.7,1,2.93,1.365,563
2021-12-27T00:00:00.000Z,1.17,23.7,3.6,2.6,5.82,2.285,564
2021-12-28T00:00:00.000Z,1.97,14.97,4.2,3.37,7.07,3.425,564
2021-12-29T00:00:00.000Z,13.03,39.67,26.4,21.03,28.63,4.353,551
2021-12-30T00:00:00.000Z,2.47,23.73,9.93,5.53,15.67,5.858,558
2021-12-31T00:00:00.000Z,1.03,42.5,2.82,1.83,4.17,3.129,566
2022-01-01T00:00:00.000Z,0.5,11.47,1.73,1.12,2.9,1.873,569
2022-01-02T00:00:00.000Z,0.3,32.72,3.8,1.39,6.22,3.304,564
2022-01-03T00:00:00.000Z,1.23,6.63,2.57,2.02,3.1,0.835,563
2022-01-04T00:00:00.000Z,0.53,5.6,1.87,1.4,2.27,0.631,567
2022-01-05T00:00:00.000Z,0.63,3.9,1.7,1.33,2,0.486,564
2022-01-06T00:00:00.000Z,0.47,5.4,1,0.8,1.37,0.533,574
2022-01-07T00:00:00.000Z,0.4,16.17,1.5,1,2,1.165,575
2022-01-08T00:00:00.000Z,0.4,15.4,5.5,1.1,8.85,3.938,533
2022-01-09T00:00:00.000Z,1.9,19.87,4.93,3.69,7.6,2.898,532
2022-01-10T00:00:00.000Z,2.93,8.57,5.93,5.13,6.6,0.971,524
2022-01-11T00:00:00.000Z,1.9,12.83,4.7,3.9,6.03,1.716,542
2022-01-12T00:00:00.000Z,0.87,17.17,4.83,3.39,12.27,4.714,501
2022-01-13T00:00:00.000Z,0.6,4,1.53,1.21,1.93,0.548,544
2022-01-14T00:00:00.000Z,0.23,4.7,0.8,0.56,1,0.356,543
2022-01-15T00:00:00.000Z,0.3,17.3,1.3,0.77,3,1.792,561
2022-01-16T00:00:00.000Z,0.4,6.97,1.9,1.1,2.73,1.164,560
2022-01-17T00:00:00.000Z,0.3,3.57,0.9,0.7,1.1,0.302,569
2022-01-18T00:00:00.000Z,0.5,7.23,2,1.37,2.63,1.034,566
2022-01-19T00:00:00.000Z,0.3,5.09,2.43,1.8,2.83,0.871,435
2022-01-20T00:00:00.000Z,0.4,2.23,0.9,0.7,1.12,0.31,385
2022-01-21T00:00:00.000Z,0.53,2.97,1.1,0.9,1.4,0.409,368
2022-01-22T00:00:00.000Z,0.9,10.3,2.4,1.6,3.4,1.144,396
2022-01-23T00:00:00.000Z,1.3,11.27,4.26,3.45,5.77,2.096,349
2022-01-24T00:00:00.000Z,0.9,7.3,2.57,1.75,3.74,1.422,404
2022-01-25T00:00:00.000Z,0.93,7.57,2.29,1.73,3,0.983,458
2022-01-26T00:00:00.000Z,0.6,9.02,2.57,1.43,4.09,1.5,406
2022-01-27T00:00:00.000Z,0.6,14.13,2.17,1.59,3.17,1.548,401
2022-01-28T00:00:00.000Z,0.4,6.37,1.12,0.87,1.5,1.032,406
2022-01-29T00:00:00.000Z,0.3,8.8,1.33,1,1.9,0.985,438
2022-01-30T00:00:00.000Z,0.3,2.02,0.53,0.4,0.83,0.32,450
2022-01-31T00:00:00.000Z,0.5,2.52,1.12,1,1.3,0.279,441
2022-02-01T00:00:00.000Z,0.67,48.2,1.9,1.3,2.37,4.319,463
2022-02-02T00:00:00.000Z,0.9,8.17,3.1,2.6,3.85,1.02,437
2022-02-03T00:00:00.000Z,0.7,8.77,3.07,2.52,3.5,1.018,499
2022-02-04T00:00:00.000Z,0.6,6.8,2.59,1.43,4.01,1.452,452
2022-02-05T00:00:00.000Z,0.77,27.1,1.83,1.5,2.97,1.726,438
2022-02-06T00:00:00.000Z,0.4,4.5,1.73,1.2,2.2,0.678,446
2022-02-07T00:00:00.000Z,0.5,2.63,1.1,0.87,1.3,0.33,495
2022-02-08T00:00:00.000Z,0.3,6.83,1.47,0.9,2.15,1.154,501
2022-02-09T00:00:00.000Z,0.7,4.5,2,1.4,2.69,0.792,476
2022-02-10T00:00:00.000Z,0.77,5.4,2.02,1.6,2.63,0.797,511
2022-02-11T00:00:00.000Z,0.63,7.33,1.4,1.1,2.02,1.052,476
2022-02-12T00:00:00.000Z,0.4,6.6,2.17,1.4,2.8,0.933,473
2022-02-13T00:00:00.000Z,1.07,5.97,2.6,2.2,3.2,0.901,332
2022-02-14T00:00:00.000Z,2.27,12.83,7.3,5.33,8.86,2.399,366
2022-02-15T00:00:00.000Z,1.3,8.9,5.17,2.87,6.17,1.724,227
2022-02-16T00:00:00.000Z,0.67,7.8,2.77,1.93,5.25,1.889,220
2022-02-17T00:00:00.000Z,0.3,2.7,0.9,0.7,1.23,0.414,333
2022-02-18T00:00:00.000Z,0.4,4.26,0.9,0.6,1.72,0.764,204
2022-02-19T00:00:00.000Z,0.47,10.3,2.49,1.4,3.67,1.431,348
2022-02-20T00:00:00.000Z,0.6,3.77,1.87,1.47,2.4,0.616,547
2022-02-21T00:00:00.000Z,0.3,21.7,1,0.7,1.6,2.143,443
2022-02-22T00:00:00.000Z,0.63,4.47,2.02,1.6,3.1,0.949,286
2022-02-23T00:00:00.000Z,0.9,4.47,2.37,1.99,2.87,0.658,404
2022-02-24T00:00:00.000Z,0.77,4.87,1.8,1.5,2.13,0.523,451
2022-02-25T00:00:00.000Z,0.6,6.03,2,1.5,2.7,1.024,543
2022-02-26T00:00:00.000Z,0.53,4.76,1.12,0.93,1.53,0.686,335
2022-02-27T00:00:00.000Z,0.7,4.23,1.42,1.12,2,0.718,126
2022-02-28T00:00:00.000Z,0.77,7.2,2.2,1.6,2.93,1.008,139
2022-03-01T00:00:00.000Z,0.87,13,7.17,1.5,9.67,4.155,107
2022-03-02T00:00:00.000Z,0.77,10.1,2.8,2.02,7.03,2.671,283
2022-03-03T00:00:00.000Z,0.5,11.53,1.1,0.9,1.4,0.831,471
2022-03-04T00:00:00.000Z,0.4,9.19,1.47,1.1,2.89,1.475,465
2022-03-05T00:00:00.000Z,0.7,27.53,1.73,1.17,3.87,2.319,526
2022-03-06T00:00:00.000Z,0.4,4.3,1.17,0.9,1.72,0.833,536
2022-03-07T00:00:00.000Z,0.63,1.9,1,0.9,1.17,0.232,178
2022-03-08T00:00:00.000Z,1,6,2.23,1.6,3.4,1.11,439
2022-03-09T00:00:00.000Z,1,7.6,2.6,2,3.4,1.074,368
2022-03-10T00:00:00.000Z,0.7,7.13,1.5,1.2,2.83,1.144,170
2022-03-11T00:00:00.000Z,1.73,7.73,2.95,2.52,3.63,1.232,142
2022-03-12T00:00:00.000Z,2.02,14.33,5.09,4.23,6.37,2.023,222
2022-03-13T00:00:00.000Z,0.88,13.63,9.36,3.8,10.8,3.747,414
2022-03-14T00:00:00.000Z,5.43,47,16.02,11.27,19.73,5.29,462
2022-03-15T00:00:00.000Z,12.13,27.3,21.44,18.5,22.75,2.696,224
2022-03-16T00:00:00.000Z,15.13,23.43,18.11,16.38,22.1,2.785,28
2022-03-17T00:00:00.000Z,4.17,17.2,9.23,5.77,14.8,4.377,119
2022-03-18T00:00:00.000Z,1.23,22.97,14.93,2.76,20.05,7.662,148
2022-03-19T00:00:00.000Z,1.1,12.57,2.17,1.67,4.5,2.238,279
2022-03-20T00:00:00.000Z,0.97,18.23,2.27,1.87,3,1.357,414
2022-03-21T00:00:00.000Z,6.93,20.43,12,10.13,14.3,2.964,133
2022-03-22T00:00:00.000Z,11.33,23.8,14.8,13.37,20.43,3.811,122
2022-03-23T00:00:00.000Z,3.1,21.33,7.9,5.81,12.45,4.221,284
2022-03-24T00:00:00.000Z,3.73,13.88,5.53,5.09,6.3,1.289,332
2022-03-25T00:00:00.000Z,0.6,10.93,6.97,3.58,7.83,2.733,318
2022-03-26T00:00:00.000Z,0.5,4.26,1.1,0.9,1.4,0.576,244
2022-03-27T00:00:00.000Z,0.3,4.67,1.1,0.7,1.4,0.676,212
2022-03-28T00:00:00.000Z,0.43,1.9,1,0.73,1.3,0.376,94
2022-03-29T00:00:00.000Z,0.9,2.02,1.2,1,1.35,0.294,32
2022-03-30T00:00:00.000Z,0.7,3.13,1.87,1.2,2.5,0.67,145
2022-03-31T00:00:00.000Z,0.8,22.43,2.4,2,2.9,1.939,325
2022-04-01T00:00:00.000Z,0.8,16.07,2.47,2.1,2.77,1.329,339
2022-04-02T00:00:00.000Z,0.67,9.17,2.37,1.7,2.8,1.162,444
2022-04-03T00:00:00.000Z,0.3,5.4,0.9,0.7,1.4,0.832,441
2022-04-04T00:00:00.000Z,0.3,3.03,0.8,0.5,1.21,0.591,212
2022-04-05T00:00:00.000Z,0.3,2.27,0.63,0.5,0.8,0.267,189
2022-04-06T00:00:00.000Z,0.43,2.52,1.2,0.7,1.5,0.451,290
2022-04-07T00:00:00.000Z,0.4,24.73,1.17,1,1.7,2.182,404
2022-04-08T00:00:00.000Z,1.1,3,1.5,1.37,1.73,0.392,39
2022-04-09T00:00:00.000Z,0.5,1.53,0.9,0.8,0.97,0.181,109
2022-04-10T00:00:00.000Z,0.67,1,0.8,0.74,0.94,0.106,9
2022-04-11T00:00:00.000Z,0.5,7.57,2.37,1.95,2.9,0.964,123
2022-04-12T00:00:00.000Z,0.4,8.23,1.57,1.2,2.1,1.083,371
2022-04-13T00:00:00.000Z,0.75,5.09,1.73,1.4,2.1,0.592,295
2022-04-14T00:00:00.000Z,0.93,112.8,4.8,3.1,6.77,8.65,495
2022-04-15T00:00:00.000Z,0.4,4.32,0.8,0.6,1.43,0.706,557
2022-04-16T00:00:00.000Z,0.33,3,0.87,0.7,1.03,0.338,564
2022-04-17T00:00:00.000Z,0.5,2.72,1.08,0.82,1.38,0.407,554
2022-04-18T00:00:00.000Z,0.77,5.8,1.57,1.27,2.1,0.751,540
2022-04-19T00:00:00.000Z,0.7,7.7,1.5,1.2,1.9,0.705,542
2022-04-20T00:00:00.000Z,0.8,35.85,2.29,2,2.8,3.631,429
2022-04-21T00:00:00.000Z,0.9,22.87,1.73,1.5,2.13,2.524,491
2022-04-22T00:00:00.000Z,0.5,5.03,1.7,1.25,2.1,0.605,541
2022-04-23T00:00:00.000Z,0.4,3.4,1.17,0.9,1.42,0.397,558
2022-04-24T00:00:00.000Z,0.5,5.3,1.8,1.2,2.4,0.93,564
2022-04-25T00:00:00.000Z,1,7.4,2,1.67,2.52,0.817,516
2022-04-26T00:00:00.000Z,0.4,16.23,0.9,0.7,1.23,1.214,495
2022-04-27T00:00:00.000Z,0.5,7.93,1.1,0.9,1.33,0.491,540
2022-04-28T00:00:00.000Z,0.35,16.55,1.45,0.95,1.9,1.185,523
2022-04-29T00:00:00.000Z,0.3,9.38,1.1,0.9,1.5,1.219,463
2022-04-30T00:00:00.000Z,0.56,5.93,1.38,1.1,2.5,1.293,572
2022-05-01T00:00:00.000Z,0.32,27.58,1.12,0.8,1.7,1.471,549
2022-05-02T00:00:00.000Z,0.2,4.47,1.45,1.14,1.8,0.607,320
2022-05-03T00:00:00.000Z,0.3,4.9,1.17,0.97,1.43,0.502,261
2022-05-04T00:00:00.000Z,0.52,3.42,1.4,1.1,1.95,0.569,386
2022-05-05T00:00:00.000Z,1.1,5.53,2.69,2.29,3.15,0.793,554
2022-05-06T00:00:00.000Z,1.1,12.05,2.67,2.2,3.17,0.923,559
2022-05-07T00:00:00.000Z,0.6,10.88,2.2,1.17,4.8,2.467,546
2022-05-08T00:00:00.000Z,0.4,10.19,0.83,0.7,1.07,0.506,555
2022-05-09T00:00:00.000Z,0.67,10.77,1.5,1.27,1.75,0.581,515
2022-05-10T00:00:00.000Z,0.8,7.93,2.61,1.7,4.32,1.861,518
2022-05-11T00:00:00.000Z,1.12,7.05,3,2.42,3.5,1.01,405
2022-05-12T00:00:00.000Z,0.5,5.23,1.83,1.3,3.08,1.136,431
2022-05-13T00:00:00.000Z,0.5,6.15,1.75,1.45,2.13,0.675,546
2022-05-14T00:00:00.000Z,0.35,7.68,1.6,1.14,2,0.819,549
2022-05-15T00:00:00.000Z,0.2,2.92,0.6,0.45,0.97,0.415,533
2022-05-16T00:00:00.000Z,0.32,5.73,0.83,0.7,1.07,0.498,466
2022-05-17T00:00:00.000Z,0.55,7.6,1.05,0.9,1.23,0.578,513
2022-05-18T00:00:00.000Z,0.7,6.97,1.45,1.2,1.92,0.803,556
2022-05-19T00:00:00.000Z,0.98,19.13,2.22,1.75,3.1,1.581,558
2022-05-20T00:00:00.000Z,1.38,22.05,3.91,2.9,5.09,2.393,336
2022-05-21T00:00:00.000Z,1.1,15.35,2.2,1.98,2.58,0.92,501
2022-05-22T00:00:00.000Z,1.3,4.73,2.1,1.83,2.5,0.553,541
2022-05-23T00:00:00.000Z,1.3,4.83,2.41,2.02,2.92,0.61,498
2022-05-24T00:00:00.000Z,1.5,17.07,2.88,2.35,3.8,1.195,501
2022-05-25T00:00:00.000Z,0.7,9.1,3.46,1.88,6.47,2.397,340
2022-05-26T00:00:00.000Z,0.5,7.8,1.1,0.9,1.35,0.581,356
2022-05-27T00:00:00.000Z,0.2,3.35,1,0.8,1.57,0.67,292
2022-05-28T00:00:00.000Z,0.56,7.4,2,1.33,2.6,1.184,451
2022-05-29T00:00:00.000Z,0.52,3.97,1.1,0.9,1.45,0.483,531
2022-05-30T00:00:00.000Z,0.5,118.78,1.79,1.35,2.38,7.11,500
2022-05-31T00:00:00.000Z,1.85,8.9,4.82,3.5,6.35,1.724,519
2022-06-01T00:00:00.000Z,0.9,8.6,2.5,1.6,3.3,1.034,505
2022-06-02T00:00:00.000Z,2.75,19.63,5.81,4.75,7.71,2.768,240
2022-06-03T00:00:00.000Z,1.83,9.27,4.4,3.47,5.46,1.273,340
2022-06-04T00:00:00.000Z,0.77,5.55,2.5,2.1,2.8,0.67,445
2022-06-05T00:00:00.000Z,0.3,3,1.5,0.8,1.95,0.627,488
2022-06-06T00:00:00.000Z,0.47,2.47,0.85,0.7,1.2,0.35,465
2022-06-07T00:00:00.000Z,0.8,43.28,2.52,1.65,3.85,2.742,397
2022-06-08T00:00:00.000Z,0.8,22.5,8.55,1.9,18.27,7.564,181
2022-06-09T00:00:00.000Z,1.7,5.65,2.5,2.29,2.75,0.406,326
2022-06-10T00:00:00.000Z,1.9,12.98,3.33,2.85,4.78,1.955,423
2022-06-11T00:00:00.000Z,1.4,6,2.6,2.2,3.1,0.697,517
2022-06-12T00:00:00.000Z,0.9,177.85,2.2,1.8,2.7,7.578,555
2022-06-13T00:00:00.000Z,0.52,5.97,1.75,1.3,2.54,0.765,443
2022-06-14T00:00:00.000Z,0.6,5.05,1.2,1,1.52,0.492,506
2022-06-15T00:00:00.000Z,0.5,4.93,1.42,1,2.2,0.789,550
2022-06-16T00:00:00.000Z,0.3,5.03,1.9,1.4,2.6,0.887,552
2022-06-17T00:00:00.000Z,0.3,5.3,1.45,0.98,2.04,0.885,493
2022-06-18T00:00:00.000Z,0.77,13.52,2.93,1.8,7.05,3.465,564
2022-06-19T00:00:00.000Z,0.3,13.02,0.9,0.7,1.14,0.631,524
2022-06-20T00:00:00.000Z,0.7,18.07,1.9,1.33,2.65,1.603,535
2022-06-21T00:00:00.000Z,1.35,5.28,2.45,2.1,3.04,0.805,537
2022-06-22T00:00:00.000Z,1.14,6.78,3.05,2.33,4.53,1.298,521
2022-06-23T00:00:00.000Z,1.25,5.78,2.38,2.04,2.92,0.831,506
2022-06-24T00:00:00.000Z,0.9,8.68,2.52,1.67,3.32,1.717,569
2022-06-25T00:00:00.000Z,2.1,12.43,3.25,2.75,4.8,2.441,578
2022-06-26T00:00:00.000Z,2.47,8.94,4.55,3.55,6,1.421,557
2022-06-27T00:00:00.000Z,2.95,16.82,4.3,3.78,7.82,2.306,521
2022-06-28T00:00:00.000Z,1.1,13.38,5.49,3.79,6.9,2.884,556
2022-06-29T00:00:00.000Z,1.14,23.48,4.82,3.51,9.98,4.942,557
2022-06-30T00:00:00.000Z,6.03,37.85,18.14,13.19,25.92,8.09,533
2022-07-01T00:00:00.000Z,5.3,23.48,9.85,8.1,15,4.314,573
2022-07-02T00:00:00.000Z,0.6,26.27,1.88,1.4,8.82,7.524,569
2022-07-03T00:00:00.000Z,0.65,4.13,1.3,1,1.9,0.746,571
2022-07-04T00:00:00.000Z,0.9,5.18,1.85,1.5,2.4,0.645,543
2022-07-05T00:00:00.000Z,0.4,4.34,1.12,0.98,1.4,0.481,538
2022-07-06T00:00:00.000Z,0.35,5.68,1.14,0.85,1.5,0.509,553
2022-07-07T00:00:00.000Z,0.5,8.44,1.2,0.93,1.42,0.752,376
2022-07-08T00:00:00.000Z,0.5,21.4,1.3,1,1.85,1.564,541
2022-07-09T00:00:00.000Z,0.2,2.29,0.85,0.63,1.1,0.355,555
2022-07-10T00:00:00.000Z,0.1,2.97,0.4,0.3,0.8,0.392,555
2022-07-11T00:00:00.000Z,0.3,21.63,1.1,0.8,1.45,1.317,552
2022-07-12T00:00:00.000Z,0.4,10.05,1.2,0.9,1.57,1.022,560
2022-07-13T00:00:00.000Z,0.8,4.75,1.88,1.6,2.25,0.541,518
2022-07-14T00:00:00.000Z,0.3,3.47,0.8,0.6,1,0.361,536
2022-07-15T00:00:00.000Z,0.1,4.7,0.56,0.4,0.7,0.324,524
2022-07-16T00:00:00.000Z,0.1,2.04,0.4,0.3,0.5,0.218,576
2022-07-17T00:00:00.000Z,0.15,1.42,0.4,0.3,0.6,0.214,569
2022-07-18T00:00:00.000Z,0.43,10.9,2.52,1.65,3.49,1.546,564
2022-07-19T00:00:00.000Z,0.4,7.78,1.7,0.97,5.77,2.353,577
2022-07-20T00:00:00.000Z,1.14,7.72,4,3.28,4.82,1.183,577
2022-07-21T00:00:00.000Z,2.54,10.07,5.75,5.14,6.65,1.257,568
2022-07-22T00:00:00.000Z,5.6,13,8.6,7.97,9.28,1.238,577
2022-07-23T00:00:00.000Z,0.4,15.38,1.52,1.1,2.54,3.271,572
2022-07-24T00:00:00.000Z,0.6,3.45,1.3,0.9,2.1,0.691,573
2022-07-25T00:00:00.000Z,2.2,7.45,3.71,3.15,4.18,0.977,576
2022-07-26T00:00:00.000Z,0.5,11.43,2.25,1.13,6.93,3.174,569
2022-07-27T00:00:00.000Z,0.2,4.65,1.1,0.65,1.63,0.629,574
2022-07-28T00:00:00.000Z,0.3,5.22,0.6,0.5,0.75,0.404,570
2022-07-29T00:00:00.000Z,0.3,3.28,0.82,0.6,1.1,0.393,570
2022-07-30T00:00:00.000Z,0.6,3.78,1.14,0.98,1.3,0.321,572
2022-07-31T00:00:00.000Z,0.5,1.9,0.88,0.73,1,0.218,578
2022-08-01T00:00:00.000Z,0.65,4.53,1.1,0.98,1.3,0.359,518
2022-08-02T00:00:00.000Z,0.4,5.5,1.45,0.93,1.9,0.67,545
2022-08-03T00:00:00.000Z,0.7,4.34,1.5,1.2,2.54,0.865,563
2022-08-04T00:00:00.000Z,1.12,28.58,2.7,1.8,4.5,3.143,533
2022-08-05T00:00:00.000Z,0.75,22.3,6.2,4.43,13.27,5.297,570
2022-08-06T00:00:00.000Z,0.28,5.55,0.93,0.65,1.38,0.51,571
2022-08-07T00:00:00.000Z,0.4,11.85,1.4,1.02,1.94,0.87,549
2022-08-08T00:00:00.000Z,0.9,8.94,3,1.83,4.55,2.089,548
2022-08-09T00:00:00.000Z,0.98,68.4,1.85,1.55,2.9,2.889,572
2022-08-10T00:00:00.000Z,1.1,5.65,2.02,1.6,2.4,0.599,547
2022-08-11T00:00:00.000Z,0.8,5.07,1.97,1.5,2.29,0.548,508
2022-08-12T00:00:00.000Z,1.45,31.35,2.42,2.1,3.3,2.728,563
2022-08-13T00:00:00.000Z,1.1,12.48,2.1,1.73,3.35,2.819,574
2022-08-14T00:00:00.000Z,0.7,7.55,1.98,1.4,3,1.583,560
2022-08-15T00:00:00.000Z,2.83,100.32,7.57,5.9,10.07,8.981,539
2022-08-16T00:00:00.000Z,7.2,20.58,11.93,9.48,13.42,3.499,573
2022-08-17T00:00:00.000Z,5.6,29.8,15.5,9.11,21.1,6.556,509
2022-08-18T00:00:00.000Z,6.5,156.43,15.38,10.62,22.96,15.117,524
2022-08-19T00:00:00.000Z,4.47,42.75,13.1,7.04,20.04,7.573,569
2022-08-20T00:00:00.000Z,0.93,19.27,10.3,7.35,13.05,4.543,558
2022-08-21T00:00:00.000Z,0.88,6.32,1.8,1.5,2.02,0.412,560
2022-08-22T00:00:00.000Z,0.7,2.95,1.85,1.27,2.13,0.538,359
2022-08-23T00:00:00.000Z,0.68,16.64,2.45,1.38,3.15,2.061,393
2022-08-24T00:00:00.000Z,0.63,5.45,1.55,1.2,2.1,0.785,362
2022-08-25T00:00:00.000Z,0.4,11.15,1.44,1.05,2.8,1.402,458
2022-08-26T00:00:00.000Z,1.6,12.63,3.3,2.4,5.22,2.983,495
2022-08-27T00:00:00.000Z,2.5,77.53,11.05,8.1,12.18,4.86,568
2022-08-28T00:00:00.000Z,0.6,3.6,1.5,1.1,2.1,0.643,555
2022-08-29T00:00:00.000Z,0.32,7.2,0.9,0.7,1.25,0.711,535
2022-08-30T00:00:00.000Z,0.32,11.2,0.7,0.6,0.85,0.768,512
2022-08-31T00:00:00.000Z,0.35,4.43,0.8,0.65,1,0.424,453
2022-09-01T00:00:00.000Z,0.3,2.8,0.85,0.7,1.08,0.319,410
2022-09-02T00:00:00.000Z,0.3,50.22,0.7,0.6,1,4.432,369
2022-09-03T00:00:00.000Z,0.32,2.97,0.9,0.7,1.33,0.477,242
2022-09-04T00:00:00.000Z,0.3,4.43,1.13,0.82,1.6,0.604,338
2022-09-05T00:00:00.000Z,0.63,3.55,1.5,1.3,1.8,0.422,273
2022-09-06T00:00:00.000Z,0.63,5.93,1.6,1.3,2.1,0.762,443
2022-09-07T00:00:00.000Z,0.22,29,0.9,0.6,1.42,2.166,461
2022-09-08T00:00:00.000Z,0.4,7.68,0.9,0.7,1.12,0.764,459
2022-09-09T00:00:00.000Z,0.47,8.73,1.17,0.85,2,0.819,385
2022-09-10T00:00:00.000Z,1.1,3.6,2.14,1.8,2.45,0.442,516
2022-09-11T00:00:00.000Z,1.5,10.95,2.42,1.95,3.75,1.296,487
2022-09-12T00:00:00.000Z,1.3,7.88,2.4,2.04,3.93,1.502,497
2022-09-13T00:00:00.000Z,0.73,6.13,2.29,1.98,2.6,0.676,535
2022-09-14T00:00:00.000Z,0.4,2.65,1.05,0.8,1.3,0.351,499
2022-09-15T00:00:00.000Z,0.3,19.6,0.97,0.67,1.42,1.345,472
2022-09-16T00:00:00.000Z,0.4,3.6,1.05,0.75,1.6,0.691,507
