date,min,max,median,q1,q3,stdev,count
2022-04-26T00:00:00.000Z,0,4.4,0.1,0,0.27,0.363,540
2022-04-27T00:00:00.000Z,0,4.09,0.1,0,0.27,0.322,567
2022-04-28T00:00:00.000Z,0,3.1,0.1,0,0.27,0.289,561
2022-04-29T00:00:00.000Z,0,3.1,0,0,0.2,0.293,577
2022-04-30T00:00:00.000Z,0,4.4,0.1,0,0.3,0.386,580
2022-05-01T00:00:00.000Z,0,12.57,0.1,0,0.2,0.599,564
2022-05-02T00:00:00.000Z,0,3,0.2,0,0.5,0.368,555
2022-05-03T00:00:00.000Z,0,4.2,0.1,0,0.27,0.376,569
2022-05-04T00:00:00.000Z,0,4.17,0.1,0,0.27,0.306,581
2022-05-05T00:00:00.000Z,0,4,0.33,0.1,0.7,0.472,575
2022-05-06T00:00:00.000Z,0,3.47,0.28,0.1,0.53,0.409,574
2022-05-07T00:00:00.000Z,0,8.77,0.3,0,1.2,1.122,579
2022-05-08T00:00:00.000Z,0,3.8,0.07,0,0.2,0.266,572
2022-05-09T00:00:00.000Z,0,2.57,0.13,0,0.33,0.317,571
2022-05-10T00:00:00.000Z,0,7.1,0.4,0.1,0.97,0.721,567
2022-05-11T00:00:00.000Z,0,6.5,0.6,0.3,0.93,0.62,545
2022-05-12T00:00:00.000Z,0,3.6,0.4,0.2,0.7,0.525,559
2022-05-13T00:00:00.000Z,0,3.73,0.33,0.17,0.6,0.417,570
2022-05-14T00:00:00.000Z,0,2.57,0.2,0,0.47,0.354,576
2022-05-15T00:00:00.000Z,0,1.9,0,0,0.1,0.189,572
2022-05-16T00:00:00.000Z,0,1.9,0,0,0.2,0.266,570
2022-05-17T00:00:00.000Z,0,2.06,0.1,0,0.27,0.26,569
2022-05-18T00:00:00.000Z,0,2.2,0.2,0.1,0.4,0.285,562
2022-05-19T00:00:00.000Z,0,2.63,0.4,0.17,0.77,0.459,563
2022-05-20T00:00:00.000Z,0,6.73,0.93,0.53,1.4,0.796,567
2022-05-21T00:00:00.000Z,0,2.43,0.63,0.33,0.97,0.44,562
2022-05-22T00:00:00.000Z,0,2.83,0.3,0,0.63,0.394,569
2022-05-23T00:00:00.000Z,0,19.3,0.27,0,0.56,0.939,570
2022-05-24T00:00:00.000Z,0,4.33,0.53,0.2,0.93,0.527,568
2022-05-25T00:00:00.000Z,0,6.17,0.3,0.07,0.63,0.593,564
2022-05-26T00:00:00.000Z,0,3.83,0.1,0,0.28,0.342,568
2022-05-27T00:00:00.000Z,0,2.87,0.1,0,0.23,0.31,567
2022-05-28T00:00:00.000Z,0,52.4,0.1,0,0.39,2.202,573
2022-05-29T00:00:00.000Z,0,1.2,0.1,0,0.27,0.198,542
2022-05-30T00:00:00.000Z,0,5.93,0.3,0.1,0.5,0.402,504
2022-05-31T00:00:00.000Z,0,8.93,0.47,0.2,0.9,0.702,537
2022-06-01T00:00:00.000Z,0,2.37,0.4,0.17,0.7,0.397,537
2022-06-02T00:00:00.000Z,0,2.29,0,0,0.56,0.536,469
2022-06-03T00:00:00.000Z,0,7.27,0.5,0.13,1.03,0.713,489
2022-06-04T00:00:00.000Z,0,1.6,0.3,0.1,0.5,0.288,521
2022-06-05T00:00:00.000Z,0,5.53,0.33,0.1,0.67,0.45,552
2022-06-06T00:00:00.000Z,0,1.6,0.2,0.1,0.4,0.27,518
2022-06-07T00:00:00.000Z,0,3.92,0.4,0.17,0.8,0.571,568
2022-06-08T00:00:00.000Z,0,5.09,0.37,0.13,0.85,0.858,552
2022-06-09T00:00:00.000Z,0,3.5,0.4,0.1,0.68,0.433,542
2022-06-10T00:00:00.000Z,0,6.15,0.4,0.1,0.87,0.64,556
2022-06-11T00:00:00.000Z,0,6.6,0.3,0.1,0.6,0.558,559
2022-06-12T00:00:00.000Z,0,4.09,0.5,0.2,0.8,0.482,567
2022-06-13T00:00:00.000Z,0,8.3,0.33,0.1,0.68,0.551,556
2022-06-14T00:00:00.000Z,0,3.07,0.1,0,0.27,0.26,542
2022-06-15T00:00:00.000Z,0,3.93,0.1,0.05,0.3,0.283,563
2022-06-16T00:00:00.000Z,0,9.83,0.1,0,0.3,0.472,565
2022-06-17T00:00:00.000Z,0,3.3,0.17,0.1,0.37,0.325,493
2022-06-18T00:00:00.000Z,0,6.9,0.77,0.37,1.47,1.076,569
2022-06-19T00:00:00.000Z,0,2.13,0.1,0,0.3,0.258,543
2022-06-20T00:00:00.000Z,0,4.8,0.2,0,0.47,0.38,536
2022-06-21T00:00:00.000Z,0,3.13,0.25,0.1,0.53,0.383,539
2022-06-22T00:00:00.000Z,0,4.17,0.2,0.03,0.5,0.47,539
2022-06-23T00:00:00.000Z,0,2.43,0.37,0.1,0.65,0.381,522
2022-06-24T00:00:00.000Z,0,2.2,0.3,0.1,0.6,0.363,577
2022-06-25T00:00:00.000Z,0,3.13,0.73,0.4,1.12,0.544,580
2022-06-26T00:00:00.000Z,0,3.3,0.75,0.3,1.37,0.673,577
2022-06-27T00:00:00.000Z,0,3.63,0.95,0.5,1.47,0.702,567
2022-06-28T00:00:00.000Z,0,8.94,0.97,0.4,1.9,1.086,556
2022-06-29T00:00:00.000Z,0,5.7,0.6,0.2,1.23,0.863,561
2022-06-30T00:00:00.000Z,0,13.3,2.97,1.62,4.62,2.243,557
2022-07-01T00:00:00.000Z,0,8.1,1.5,0.8,2.47,1.349,571
2022-07-02T00:00:00.000Z,0,9.02,0.43,0.2,1.97,1.817,566
2022-07-03T00:00:00.000Z,0,3.7,0.2,0.1,0.37,0.324,570
2022-07-04T00:00:00.000Z,0,3.1,0.2,0.1,0.5,0.361,565
2022-07-05T00:00:00.000Z,0,2,0.2,0.1,0.4,0.266,536
2022-07-06T00:00:00.000Z,0,6.2,0.17,0.03,0.37,0.399,557
2022-07-07T00:00:00.000Z,0,5,0.1,0,0.22,0.461,373
2022-07-08T00:00:00.000Z,0,2.47,0.1,0,0.2,0.248,549
2022-07-09T00:00:00.000Z,0,3,0.1,0,0.2,0.215,528
2022-07-10T00:00:00.000Z,0,1,0,0,0.1,0.118,558
2022-07-11T00:00:00.000Z,0,7.57,0.1,0,0.3,0.598,556
2022-07-12T00:00:00.000Z,0,9.52,0.1,0.07,0.23,0.477,564
2022-07-13T00:00:00.000Z,0,1.95,0.43,0.2,0.73,0.391,516
2022-07-14T00:00:00.000Z,0,1.8,0.1,0,0.2,0.204,549
2022-07-15T00:00:00.000Z,0,1.8,0.03,0,0.13,0.179,510
2022-07-16T00:00:00.000Z,0,3.4,0,0,0.1,0.184,576
2022-07-17T00:00:00.000Z,0,4.03,0,0,0.1,0.196,584
2022-07-18T00:00:00.000Z,0,3,0.3,0.1,0.6,0.447,576
2022-07-19T00:00:00.000Z,0,6.37,0.3,0.1,0.68,0.616,579
2022-07-20T00:00:00.000Z,0,4.82,0.4,0.1,0.88,0.587,579
2022-07-21T00:00:00.000Z,0,12.4,0.8,0.3,1.42,0.903,576
2022-07-22T00:00:00.000Z,0,6.83,1.9,0.77,3.03,1.459,578
2022-07-23T00:00:00.000Z,0,3.97,0.1,0,0.37,0.501,580
2022-07-24T00:00:00.000Z,0,1.57,0.2,0.1,0.37,0.248,577
2022-07-25T00:00:00.000Z,0,2.8,0.43,0.13,0.93,0.557,583
2022-07-26T00:00:00.000Z,0,9.77,0.3,0.1,0.73,0.801,576
2022-07-27T00:00:00.000Z,0,1.9,0.07,0,0.2,0.252,580
2022-07-28T00:00:00.000Z,0,1.47,0.07,0,0.17,0.172,574
2022-07-29T00:00:00.000Z,0,3.95,0.03,0,0.1,0.208,576
2022-07-30T00:00:00.000Z,0,2.63,0.1,0,0.2,0.254,577
2022-07-31T00:00:00.000Z,0,1.6,0.1,0,0.2,0.183,582
2022-08-01T00:00:00.000Z,0,3.2,0.1,0,0.3,0.295,523
2022-08-02T00:00:00.000Z,0,2.4,0.1,0.07,0.3,0.263,554
2022-08-03T00:00:00.000Z,0,2.47,0.2,0.1,0.47,0.356,569
2022-08-04T00:00:00.000Z,0,5.43,0.5,0.25,0.93,0.703,542
2022-08-05T00:00:00.000Z,0,4.17,0.4,0,0.89,0.696,564
2022-08-06T00:00:00.000Z,0,1.8,0.13,0,0.37,0.31,573
2022-08-07T00:00:00.000Z,0,3.23,0.1,0,0.3,0.293,548
2022-08-08T00:00:00.000Z,0,3.03,0.33,0.13,0.7,0.474,554
2022-08-09T00:00:00.000Z,0,3,0.1,0,0.3,0.289,557
2022-08-10T00:00:00.000Z,0,2.65,0.2,0.07,0.47,0.367,559
2022-08-11T00:00:00.000Z,0,21.23,0.33,0.1,0.6,0.984,521
2022-08-12T00:00:00.000Z,0,2.93,0.5,0.22,1,0.624,570
2022-08-13T00:00:00.000Z,0,4.2,0.37,0.1,0.73,0.593,578
2022-08-14T00:00:00.000Z,0,2.75,0.3,0.1,0.67,0.482,563
2022-08-15T00:00:00.000Z,0,6.63,1.36,0.54,3.2,1.588,532
2022-08-16T00:00:00.000Z,0,7.3,1.79,0.85,2.84,1.465,540
2022-08-17T00:00:00.000Z,0,9.02,0.98,0.4,1.8,1.165,526
2022-08-18T00:00:00.000Z,0,10.23,1.97,0.87,3.37,1.793,558
2022-08-19T00:00:00.000Z,0,9.23,1.83,0.83,3.26,1.751,576
2022-08-20T00:00:00.000Z,0,7,1.03,0.3,2.47,1.462,563
2022-08-21T00:00:00.000Z,0,6.8,0.1,0,0.32,0.412,572
2022-08-22T00:00:00.000Z,0,4.09,0.1,0,0.3,0.325,521
2022-08-23T00:00:00.000Z,0,28.1,0.13,0,0.4,1.239,568
2022-08-24T00:00:00.000Z,0,5.53,0.1,0,0.23,0.336,518
2022-08-25T00:00:00.000Z,0,3.4,0.1,0,0.3,0.3,514
2022-08-26T00:00:00.000Z,0,8.33,0.47,0.2,0.87,0.807,567
2022-08-27T00:00:00.000Z,0,4.9,0.95,0.36,1.79,1.051,573
2022-08-28T00:00:00.000Z,0,2.23,0.4,0.13,0.67,0.373,573
2022-08-29T00:00:00.000Z,0,39.17,0.03,0,0.2,1.645,570
2022-08-30T00:00:00.000Z,0,2.1,0.1,0,0.2,0.231,564
2022-08-31T00:00:00.000Z,0,1.12,0.07,0,0.2,0.17,560
2022-09-01T00:00:00.000Z,0,1.7,0,0,0.1,0.162,562
2022-09-02T00:00:00.000Z,0,7.3,0,0,0.07,0.374,554
2022-09-03T00:00:00.000Z,0,1.57,0,0,0,0.133,550
2022-09-04T00:00:00.000Z,0,1.97,0,0,0.12,0.191,424
2022-09-05T00:00:00.000Z,0,3.9,0,0,0.1,0.254,508
2022-09-06T00:00:00.000Z,0,136.69,0.1,0,0.2,5.887,564
2022-09-07T00:00:00.000Z,0,1.8,0.1,0,0.2,0.213,559
2022-09-08T00:00:00.000Z,0,5.4,0.05,0,0.2,0.392,524
2022-09-09T00:00:00.000Z,0,2.2,0.17,0,0.4,0.319,570
2022-09-10T00:00:00.000Z,0,2.8,0.3,0.1,0.67,0.419,562
2022-09-11T00:00:00.000Z,0,8.13,0.1,0,0.4,0.461,569
2022-09-12T00:00:00.000Z,0,4.23,0.13,0,0.4,0.374,517
2022-09-13T00:00:00.000Z,0,4.59,0.2,0,0.6,0.509,557
2022-09-14T00:00:00.000Z,0,8.93,0.1,0,0.2,0.638,564
2022-09-15T00:00:00.000Z,0,2.47,0,0,0.1,0.202,570
2022-09-16T00:00:00.000Z,0,2.5,0.1,0,0.2,0.269,566
2022-09-17T00:00:00.000Z,0,3.5,0.07,0,0.17,0.23,560
2022-09-18T00:00:00.000Z,0,5.67,0,0,0.17,0.374,569
2022-09-19T00:00:00.000Z,0,3.9,0.1,0,0.23,0.272,560
2022-09-20T00:00:00.000Z,0,1.83,0.07,0,0.2,0.208,544
2022-09-21T00:00:00.000Z,0,3.9,0,0,0.2,0.319,561
2022-09-22T00:00:00.000Z,0,2.23,0,0,0.1,0.24,567
2022-09-23T00:00:00.000Z,0,5.5,0.1,0,0.3,0.429,569
2022-09-24T00:00:00.000Z,0,4.23,0.1,0,0.23,0.368,570
2022-09-25T00:00:00.000Z,0,5.43,0.1,0,0.37,0.384,568
2022-09-26T00:00:00.000Z,0,5.93,0.1,0,0.49,0.55,557
2022-09-27T00:00:00.000Z,0,7.6,1.37,0.27,3.5,1.803,560
2022-09-28T00:00:00.000Z,0,5.93,0.67,0.33,1.07,0.78,563
2022-09-29T00:00:00.000Z,0,18.63,0.2,0,0.53,0.88,554
2022-09-30T00:00:00.000Z,0,8.5,0.1,0,0.3,0.467,562
2022-10-01T00:00:00.000Z,0,6.13,0.3,0,0.9,0.981,562
2022-10-02T00:00:00.000Z,0,7.7,1.03,0.3,2.33,1.519,509
2022-10-03T00:00:00.000Z,0,4.5,0.56,0.2,1.32,0.897,477
2022-10-04T00:00:00.000Z,0,5.09,0.1,0,0.3,0.405,381
2022-10-05T00:00:00.000Z,0,3.7,0.4,0.1,0.8,0.589,451
2022-10-06T00:00:00.000Z,0,5.27,0.5,0.2,0.97,0.595,569
2022-10-07T00:00:00.000Z,0,5.73,0.8,0.4,1.3,0.672,567
2022-10-08T00:00:00.000Z,0,3.97,0.3,0,0.67,0.504,571
2022-10-09T00:00:00.000Z,0,1.43,0.1,0,0.2,0.217,579
2022-10-10T00:00:00.000Z,0,3,0.2,0,0.63,0.447,571
2022-10-11T00:00:00.000Z,0,3.4,0.2,0,0.4,0.467,563
2022-10-12T00:00:00.000Z,0,7.6,0,0,0.1,0.433,563
2022-10-13T00:00:00.000Z,0,4.17,0.1,0,0.47,0.473,570
2022-10-14T00:00:00.000Z,0,8.1,0.47,0.1,0.97,0.762,563
2022-10-15T00:00:00.000Z,0,11.53,1.93,0.63,3.87,2.237,571
2022-10-16T00:00:00.000Z,0,4.93,0.6,0.27,1.19,0.895,448
2022-10-17T00:00:00.000Z,0,8.93,0.3,0.07,0.6,0.547,565
2022-10-18T00:00:00.000Z,0,4.59,0,0,0.17,0.345,410
2022-10-21T00:00:00.000Z,0,3,0.1,0,0.5,0.492,558
2022-10-22T00:00:00.000Z,0,9.67,0.5,0.13,1.07,0.944,573
2022-10-23T00:00:00.000Z,0,2.52,0.3,0,0.77,0.547,575
2022-10-24T00:00:00.000Z,0,5,0.4,0.1,1.03,0.652,563
2022-10-25T00:00:00.000Z,0,10.6,0.2,0,0.9,1.142,567
2022-10-26T00:00:00.000Z,0,2.23,0.2,0.07,0.4,0.29,568
2022-10-27T00:00:00.000Z,0,12.8,0.56,0.17,1.23,0.967,570
2022-10-28T00:00:00.000Z,0,4.87,0.47,0.1,1.2,0.82,556
2022-10-29T00:00:00.000Z,0,5.47,0.49,0.17,0.93,1.058,566
2022-10-30T00:00:00.000Z,0,3.83,0,0,0.1,0.288,569
2022-10-31T00:00:00.000Z,0,13.93,0.3,0,0.9,0.924,569
2022-11-01T00:00:00.000Z,0,2.52,0.13,0,0.47,0.446,555
2022-11-02T00:00:00.000Z,0,7.67,0.33,0,0.83,0.744,557
2022-11-03T00:00:00.000Z,0,5.6,0.2,0,0.55,0.573,557
2022-11-04T00:00:00.000Z,0,8.9,0.4,0.1,0.83,0.696,566
2022-11-05T00:00:00.000Z,0,5.47,0.33,0.07,0.7,0.558,565
2022-11-06T00:00:00.000Z,0,2.47,0.2,0,0.53,0.426,549
2022-11-07T00:00:00.000Z,0,3.6,0.4,0.1,0.93,0.623,482
2022-11-08T00:00:00.000Z,0,3.53,0.1,0,0.3,0.362,486
2022-11-09T00:00:00.000Z,0,17.82,0.47,0.03,1.03,0.985,558
2022-11-10T00:00:00.000Z,0,5.09,0.63,0.3,1.12,0.695,562
2022-11-11T00:00:00.000Z,0,2.73,0.6,0.3,0.93,0.493,561
2022-11-12T00:00:00.000Z,0,4.47,0.6,0.1,1.2,0.683,562
2022-11-13T00:00:00.000Z,0,3.5,0,0,0.28,0.388,577
2022-11-14T00:00:00.000Z,0,12.7,0.2,0,0.56,0.707,552
2022-11-15T00:00:00.000Z,0,10.97,0.2,0.1,0.43,0.539,564
2022-11-16T00:00:00.000Z,0,2.1,0.2,0,0.4,0.309,561
2022-11-17T00:00:00.000Z,0,6.53,0.3,0.1,0.56,0.454,568
2022-11-18T00:00:00.000Z,0,2.6,0.3,0.1,0.5,0.336,569
2022-11-19T00:00:00.000Z,0,2.8,0.4,0.2,0.83,0.478,563
2022-11-20T00:00:00.000Z,0,5.23,0.5,0.27,0.82,0.565,572
2022-11-21T00:00:00.000Z,0,10.9,1.45,0.6,2.52,1.491,570
2022-11-22T00:00:00.000Z,0,4.9,1.33,0.7,2.1,0.959,564
2022-11-23T00:00:00.000Z,0,3.3,0.4,0.1,0.77,0.473,566
2022-11-24T00:00:00.000Z,0,5.3,0.33,0.03,0.67,0.53,569
2022-11-25T00:00:00.000Z,0,9.86,0.37,0.1,0.9,0.756,567
2022-11-26T00:00:00.000Z,0,3.07,0.5,0.1,0.97,0.608,574
2022-11-27T00:00:00.000Z,0,3.83,0.56,0.15,1.14,0.698,576
2022-11-28T00:00:00.000Z,0,13.3,0.8,0.17,1.9,1.338,562
2022-11-29T00:00:00.000Z,0,3.97,0.87,0.3,1.4,0.794,441
2022-11-30T00:00:00.000Z,0,4.43,0.3,0,0.85,0.666,448
2022-12-01T00:00:00.000Z,0,4.3,0.47,0.1,1.21,0.845,513
2022-12-02T00:00:00.000Z,0,10.37,2.37,1.2,3.57,1.632,571
2022-12-03T00:00:00.000Z,0,4.63,1.17,0.7,1.73,0.864,575
2022-12-04T00:00:00.000Z,0,3.8,0.63,0.2,1.12,0.653,568
2022-12-05T00:00:00.000Z,0,5.09,0.3,0.03,0.73,0.63,563
2022-12-06T00:00:00.000Z,0,4.13,0.3,0.1,0.7,0.523,564
2022-12-07T00:00:00.000Z,0,4.13,0.1,0,0.43,0.442,536
2022-12-08T00:00:00.000Z,0,9.43,0.23,0,0.6,0.706,501
2022-12-09T00:00:00.000Z,0,11.07,0.63,0.23,1.12,0.909,532
2022-12-10T00:00:00.000Z,0,3.43,0.43,0.2,0.83,0.491,575
2022-12-11T00:00:00.000Z,0,3.2,0.53,0.2,1,0.551,577
2022-12-12T00:00:00.000Z,0,3.13,0.67,0.37,1.1,0.547,553
2022-12-13T00:00:00.000Z,0,3,0.5,0.3,0.77,0.364,406
2022-12-14T00:00:00.000Z,0,2.57,0.4,0.12,0.7,0.47,392
2022-12-15T00:00:00.000Z,0,6.33,0.5,0.2,1,0.645,558
2022-12-16T00:00:00.000Z,0,4.87,0.87,0.4,1.47,0.832,522
2022-12-17T00:00:00.000Z,0,19.53,0.56,0.1,1.49,1.531,541
2022-12-18T00:00:00.000Z,0,5.87,1.7,0.47,3.17,1.532,552
2022-12-19T00:00:00.000Z,0,7.2,0.8,0.09,1.93,1.327,569
2022-12-20T00:00:00.000Z,0,8.33,0.47,0.07,1.29,1.107,565
2022-12-21T00:00:00.000Z,0,4.67,0.63,0.23,1.3,0.852,555
2022-12-22T00:00:00.000Z,0,3.73,0.3,0.1,0.7,0.523,554
2022-12-23T00:00:00.000Z,0,3.8,0.1,0,0.33,0.421,404
2022-12-24T00:00:00.000Z,0,3.5,0.2,0,0.56,0.551,502
2022-12-25T00:00:00.000Z,0,6.23,0.52,0.2,0.97,0.706,508
2022-12-26T00:00:00.000Z,0,13.47,1.33,0.67,2.27,1.573,425
2022-12-27T00:00:00.000Z,0,2.67,0.2,0.07,0.53,0.42,544
2022-12-28T00:00:00.000Z,0,9.93,0.17,0,0.52,0.82,496
2022-12-29T00:00:00.000Z,0,9.27,0.3,0.09,0.63,0.677,565
2022-12-30T00:00:00.000Z,0,3.5,0.3,0.07,0.67,0.504,468
2022-12-31T00:00:00.000Z,0,19.53,0.93,0.5,1.43,1.275,560
2023-01-01T00:00:00.000Z,0,4.07,0.1,0,0.4,0.451,550
2023-01-02T00:00:00.000Z,0,10.17,0.2,0,0.6,0.709,565
2023-01-03T00:00:00.000Z,0,1.97,0.2,0,0.4,0.337,467
2023-01-04T00:00:00.000Z,0,8.6,0.23,0.03,0.5,0.565,504
2023-01-05T00:00:00.000Z,0,5.13,0.83,0.43,1.33,0.671,563
2023-01-06T00:00:00.000Z,0,4.37,0.5,0.2,0.93,0.525,565
2023-01-07T00:00:00.000Z,0,9.02,1.72,0.83,3.19,1.796,564
2023-01-08T00:00:00.000Z,0,11.17,2.1,0.93,4.5,2.547,578
2023-01-09T00:00:00.000Z,0,11.07,1.2,0.2,3.1,1.943,544
2023-01-10T00:00:00.000Z,0,5.57,0.5,0.1,1.32,0.968,557
2023-01-11T00:00:00.000Z,0,4.09,0.2,0,0.7,0.625,548
2023-01-12T00:00:00.000Z,0,5.7,0.17,0,0.6,0.605,563
2023-01-13T00:00:00.000Z,0,4.87,0.23,0,0.67,0.601,504
2023-01-14T00:00:00.000Z,0,1.97,0.1,0,0.3,0.337,566
2023-01-15T00:00:00.000Z,0,4,0.37,0.1,0.67,0.532,485
2023-01-16T00:00:00.000Z,0,3.43,0.1,0,0.27,0.367,547
2023-01-17T00:00:00.000Z,0,8.07,0.97,0.43,1.67,1.224,549
2023-01-18T00:00:00.000Z,0,4.53,0.1,0,0.3,0.413,480
2023-01-19T00:00:00.000Z,0,5.09,0.1,0,0.37,0.472,569
2023-01-20T00:00:00.000Z,0,6.2,0.3,0,0.89,0.838,572
2023-01-21T00:00:00.000Z,0,4.63,1.03,0.56,1.7,0.892,559
2023-01-22T00:00:00.000Z,0,5.09,1.1,0.49,1.77,0.931,552
2023-01-23T00:00:00.000Z,0,5.17,1.8,0.97,2.57,1.095,467
2023-01-24T00:00:00.000Z,0,6,1.29,0.6,2.04,1.066,556
2023-01-25T00:00:00.000Z,0,6.13,0.6,0.3,1.03,0.546,523
2023-01-26T00:00:00.000Z,0,2.9,0.1,0,0.4,0.425,564
2023-01-27T00:00:00.000Z,0,4.3,0,0,0.2,0.364,454
2023-01-28T00:00:00.000Z,0,2.9,0.2,0,0.47,0.364,571
2023-01-29T00:00:00.000Z,0,3.37,0.47,0.2,0.77,0.443,565
2023-01-30T00:00:00.000Z,0,2.47,0.2,0.1,0.43,0.287,561
2023-01-31T00:00:00.000Z,0,7.47,0,0,0.2,0.459,530
2023-02-01T00:00:00.000Z,0,5.3,0.2,0,0.5,0.484,562
2023-02-02T00:00:00.000Z,0,4.2,0.1,0,0.27,0.286,560
2023-02-03T00:00:00.000Z,0,17.37,0.3,0.1,0.6,0.996,411
2023-02-04T00:00:00.000Z,0,3.07,0.2,0,0.4,0.363,574
2023-02-05T00:00:00.000Z,0,4.33,0.3,0.1,0.5,0.392,525
2023-02-06T00:00:00.000Z,0,3.7,0.2,0,0.5,0.423,474
2023-02-07T00:00:00.000Z,0,5.47,1.03,0.5,1.7,0.88,493
2023-02-08T00:00:00.000Z,0,7.43,1.5,0.9,2.29,1.006,433
2023-02-09T00:00:00.000Z,0,8.77,2.23,1.37,3.27,1.392,482
2023-02-10T00:00:00.000Z,0,2,0.2,0.07,0.4,0.304,519
2023-02-11T00:00:00.000Z,0,2.52,0.1,0,0.3,0.294,475
2023-02-12T00:00:00.000Z,0,5.4,0.4,0.1,0.73,0.529,566
2023-02-13T00:00:00.000Z,0,3.4,0.1,0,0.3,0.306,430
2023-02-14T00:00:00.000Z,0,5.27,0.17,0,0.6,1.034,483
2023-02-15T00:00:00.000Z,0,4.73,1.4,0.8,2.1,0.933,453
2023-02-16T00:00:00.000Z,0,7.5,2.1,1.23,3.27,1.552,462
2023-02-17T00:00:00.000Z,0,9.77,1.07,0.37,2.22,1.501,421
2023-02-18T00:00:00.000Z,0,2.47,0.1,0,0.3,0.304,572
2023-02-19T00:00:00.000Z,0,4.23,0.1,0,0.28,0.295,473
2023-02-20T00:00:00.000Z,0,1.57,0.03,0,0.2,0.231,565
2023-02-21T00:00:00.000Z,0,4.53,0.56,0.2,0.97,0.592,561
2023-02-22T00:00:00.000Z,0,9.67,0.6,0.23,1.1,0.833,449
2023-02-23T00:00:00.000Z,0,6.07,0.37,0.07,0.73,0.533,417
2023-02-24T00:00:00.000Z,0,3.93,0.3,0.1,0.6,0.464,571
2023-02-25T00:00:00.000Z,0,2.37,0.2,0,0.43,0.353,468
2023-02-26T00:00:00.000Z,0,3.1,0,0,0.2,0.299,574
2023-02-27T00:00:00.000Z,0,2.8,0,0,0.2,0.326,572
2023-02-28T00:00:00.000Z,0,1.5,0,0,0.1,0.15,460
2023-03-01T00:00:00.000Z,0,10.73,0,0,0.2,0.514,569
2023-03-02T00:00:00.000Z,0,2.47,0.1,0,0.3,0.3,569
2023-03-03T00:00:00.000Z,0,3.4,0.3,0.1,0.5,0.452,565
2023-03-04T00:00:00.000Z,0,5.33,0.13,0,0.3,0.339,574
2023-03-05T00:00:00.000Z,0,3.6,0.07,0,0.2,0.278,572
2023-03-06T00:00:00.000Z,0,4.23,0.1,0,0.2,0.288,565
2023-03-07T00:00:00.000Z,0,5.47,0.56,0.2,0.97,0.674,574
2023-03-08T00:00:00.000Z,0,8.19,0.43,0.2,0.7,0.516,571
2023-03-09T00:00:00.000Z,0,2.6,0.1,0,0.37,0.357,494
2023-03-10T00:00:00.000Z,0,2.57,0.1,0,0.4,0.406,574
2023-03-11T00:00:00.000Z,0,10.17,0.2,0,0.43,0.57,576
2023-03-12T00:00:00.000Z,0,5.03,0.1,0,0.27,0.298,577
2023-03-13T00:00:00.000Z,0,4.33,0.3,0.07,0.59,0.466,573
2023-03-14T00:00:00.000Z,0,5.67,0.19,0,0.4,0.453,404
2023-03-15T00:00:00.000Z,0,1.6,0.1,0,0.3,0.219,569
2023-03-16T00:00:00.000Z,0,4.43,0.1,0,0.37,0.411,563
2023-03-17T00:00:00.000Z,0,5.6,0.6,0.23,1.37,1.008,570
2023-03-18T00:00:00.000Z,0,13.43,1.8,0.97,3.03,1.547,467
2023-03-19T00:00:00.000Z,0,5.4,0.6,0.17,1.35,0.928,572
2023-03-20T00:00:00.000Z,0,7.97,0.23,0,1.12,1.288,574
2023-03-21T00:00:00.000Z,0,6.93,0.2,0,0.5,0.642,575
2023-03-22T00:00:00.000Z,0,5.97,0.6,0.2,1.2,0.94,548
2023-03-23T00:00:00.000Z,0,7.37,0.6,0.2,1.2,0.822,571
2023-03-24T00:00:00.000Z,0,3.9,0.3,0,0.83,0.6,575
2023-03-25T00:00:00.000Z,0,4.17,0.3,0,0.6,0.443,564
2023-03-26T00:00:00.000Z,0,2.33,0.2,0.03,0.4,0.297,544
2023-03-27T00:00:00.000Z,0,2.73,0.4,0.2,0.63,0.37,532
2023-03-28T00:00:00.000Z,0,5.8,0.27,0.09,0.5,0.547,557
2023-03-29T00:00:00.000Z,0,4.5,0.1,0,0.37,0.408,491
2023-03-30T00:00:00.000Z,0,3.7,0.1,0,0.33,0.341,575
2023-03-31T00:00:00.000Z,0,2.57,0.27,0.1,0.5,0.325,571
2023-04-01T00:00:00.000Z,0,3,0.07,0,0.3,0.335,549
2023-04-02T00:00:00.000Z,0,2.57,0.1,0,0.3,0.318,566
2023-04-03T00:00:00.000Z,0,2,0,0,0.3,0.315,566
2023-04-04T00:00:00.000Z,0,8.67,0,0,0.2,0.466,575
2023-04-05T00:00:00.000Z,0,11.63,0.2,0,0.5,1.029,574
2023-04-06T00:00:00.000Z,0,4.8,0.2,0,0.5,0.468,583
2023-04-07T00:00:00.000Z,0,2.52,0.2,0,0.5,0.44,559
2023-04-08T00:00:00.000Z,0,7.27,0.1,0,0.33,0.442,582
2023-04-09T00:00:00.000Z,0,6.1,0.1,0,0.3,0.492,581
2023-04-10T00:00:00.000Z,0,3.6,0.23,0,0.56,0.491,483
2023-04-11T00:00:00.000Z,0,34.86,0.83,0.3,1.65,2.179,576
2023-04-12T00:00:00.000Z,0,10.53,1.2,0.45,2.37,1.452,573
2023-04-13T00:00:00.000Z,0,5.09,1.23,0.63,1.87,0.891,581
